,Hotel_name,Positive_summary,Negative_summary
1189,Duquesa Suites Barcelona,"[('staff location', 15), ('helpful friendly', 7), ('roof top', 6), ('gothic quarter', 5), ('clean room', 5)]","[('tea coffee', 4), ('shallow swim', 3), ('say everything', 2), ('pool water', 2), ('liked everything', 2)]"
1190,Hotel SB Diagonal Zero Barcelona 4 Sup,"[('friendly staff', 23), ('breakfast good', 15), ('staff location', 11), ('helpful friendly', 10), ('great staff', 10)]","[('perfect everything', 4), ('service room', 4), ('wifi room', 4), ('metro center', 3), ('fi wi', 3)]"
1191,Hotel DO Pla a Reial G L ,"[('staff location', 7), ('molton brown', 4), ('friendly staff', 3), ('nice breakfast', 2), ('sweet treat', 2)]","[('reial placa', 3), ('say bad', 2), ('food restaurant', 2), ('laneway reial', 1), ('placa quiter', 1)]"
1192,W Barcelona,"[('amazing view', 23), ('view room', 17), ('view bed', 9), ('staff location', 9), ('view great', 8)]","[('pool around', 4), ('desk front', 3), ('per euro', 2), ('steam sauna', 2), ('anything think', 2)]"
1193,H10 Urquinaona Plaza,"[('staff location', 22), ('friendly staff', 11), ('hotel location', 10), ('helpful friendly', 9), ('great location', 8)]","[('small room', 16), ('floor shower', 5), ('bit small', 4), ('noisy night', 3), ('little small', 3)]"
1194,Hotel du Louvre in the Unbound Collection by Hyatt,"[('staff location', 32), ('friendly staff', 12), ('great location', 11), ('great staff', 8), ('good staff', 7)]","[('small room', 6), ('bit room', 4), ('renovation need', 4), ('little bit', 3), ('tea facility', 3)]"
1195,W Paris Op ra,"[('staff location', 7), ('good location', 2), ('wise middle', 1), ('middle place', 1), ('place really', 1)]","[('considerate flexible', 1), ('flexible office', 1), ('office reservation', 1), ('reservation helpful', 1), ('equipped particular', 1)]"
1196,Hotel Miramar Barcelona GL,"[('staff location', 6), ('view location', 5), ('comfortable bed', 4), ('city view', 4), ('amazing view', 4)]","[('city far', 2), ('slow restaurant', 2), ('making tea', 2), ('tea facility', 2), ('facility coffee', 2)]"
1197,Olivia Plaza Hotel,"[('staff location', 67), ('friendly staff', 27), ('great staff', 20), ('catalunya plaza', 13), ('helpful friendly', 12)]","[('expensive breakfast', 5), ('slow wifi', 5), ('better could', 4), ('perfect everything', 4), ('toilet shower', 4)]"
1198,Catalonia Barcelona Plaza,"[('roof top', 23), ('top pool', 21), ('great location', 16), ('staff location', 15), ('pool area', 14)]","[('tea facility', 7), ('facility coffee', 5), ('little room', 4), ('coffee room', 4), ('expensive breakfast', 3)]"
1199,Barcel Sants,"[('train convenient', 15), ('comfortable bed', 13), ('train station', 10), ('bed clean', 10), ('great location', 9)]","[('expensive breakfast', 9), ('entrance station', 4), ('outside noise', 4), ('corridor dark', 4), ('price breakfast', 4)]"
1200,London Marriott Maida Vale,"[('friendly staff', 17), ('comfortable bed', 16), ('helpful friendly', 13), ('comfy bed', 9), ('helpful staff', 9)]","[('pay wifi', 3), ('fi wi', 3), ('value money', 3), ('park car', 2), ('included wifi', 2)]"
1201,The Langham London,"[('service excellent', 12), ('staff location', 12), ('comfortable bed', 11), ('excellent staff', 8), ('comfy bed', 8)]","[('spa closed', 7), ('renovation spa', 6), ('told booked', 3), ('anything think', 3), ('little small', 3)]"
1202,The Ned,"[('facility great', 4), ('roof top', 4), ('cowshed straightener', 3), ('cow shed', 2), ('room staff', 2)]","[('cut power', 2), ('rooftop attitude', 2), ('bar service', 2), ('service time', 2), ('fact charge', 1)]"
1203,Sofitel Vienna Stephansdom,"[('loft da', 6), ('room location', 5), ('view perfect', 3), ('fantastic view', 3), ('staff location', 3)]","[('channel english', 2), ('expensive breakfast', 2), ('tends beneficial', 1), ('beneficial booth', 1), ('booth nice', 1)]"
1204,Grand Hotel Amr th Amsterdam,"[('comfortable bed', 15), ('friendly staff', 8), ('good location', 6), ('hotel location', 6), ('comfy bed', 6)]","[('old charm', 2), ('selection overpriced', 2), ('hot water', 2), ('hot room', 2), ('pool area', 2)]"
1205,art otel Amsterdam,"[('staff location', 29), ('great staff', 18), ('friendly staff', 16), ('excellent breakfast', 12), ('helpful friendly', 10)]","[('could breakfast', 4), ('ok breakfast', 4), ('small room', 4), ('better could', 3), ('open window', 3)]"
1206,NH Collection Amsterdam Barbizon Palace,"[('staff location', 32), ('great location', 23), ('room location', 22), ('room staff', 15), ('friendly staff', 14)]","[('expensive breakfast', 6), ('desk front', 5), ('perfect everything', 3), ('expensive price', 3), ('could room', 3)]"
1207,Pulitzer Amsterdam,"[('staff location', 14), ('service excellent', 7), ('friendly staff', 7), ('excellent comfortable', 7), ('great staff', 5)]","[('small room', 6), ('bar staff', 2), ('slow check', 2), ('little small', 2), ('expensive get', 2)]"
1208,Dikker en Thijs Fenice Hotel,"[('staff location', 17), ('friendly staff', 15), ('great location', 14), ('comfortable bed', 9), ('good location', 9)]","[('noisy night', 4), ('tram noisy', 3), ('high price', 3), ('anything think', 3), ('canal downside', 2)]"
1209,Andaz Amsterdam Prinsengracht A Hyatt Hotel,"[('staff location', 8), ('service excellent', 6), ('helpful friendly', 5), ('great location', 4), ('hotel location', 4)]","[('bathroom room', 2), ('bit could', 2), ('high price', 2), ('canal room', 1), ('room hardly', 1)]"
1210,Hotel Seven One Seven,"[('great hotel', 2), ('innovative quirky', 1), ('quirky interesting', 1), ('interesting design', 1), ('design decor', 1)]","[('step narrow', 2), ('teabags bought', 1), ('bought removed', 1), ('removed staff', 1), ('staff requested', 1)]"
1211,citizenM Amsterdam,"[('ipad control', 18), ('comfortable bed', 18), ('comfy bed', 14), ('friendly staff', 13), ('helpful friendly', 10)]","[('small room', 28), ('tea facility', 8), ('facility coffee', 7), ('center city', 7), ('tram stop', 5)]"
1212,InterContinental Amstel Amsterdam,"[('nice helpful', 2), ('asmtel beautiful', 1), ('beautiful river', 1), ('river morning', 1), ('morning old', 1)]","[('carpet dirty', 2), ('awesome canal', 1), ('canal facing', 1), ('facing rest', 1), ('rest renovation', 1)]"
1213,Attica 21 Barcelona Mar,"[('clean helpful', 6), ('clean hotel', 5), ('staff location', 4), ('nice clean', 4), ('comfy bed', 3)]","[('pool around', 2), ('noise room', 2), ('coffee would', 2), ('tea facility', 2), ('expensive breakfast', 2)]"
1214,Hotel America Barcelona,"[('room staff', 3), ('roof pool', 2), ('staff location', 2), ('roof terrace', 2), ('friendly room', 2)]","[('made terrace', 1), ('terrace balcony', 1), ('balcony perfect', 1), ('perfect would', 1), ('terminated accomodate', 1)]"
1215,Golden Tulip Amsterdam Riverside,"[('comfortable bed', 17), ('comfy bed', 14), ('friendly staff', 14), ('clean room', 12), ('room staff', 9)]","[('city far', 12), ('metro walk', 10), ('center city', 7), ('amsterdam centre', 6), ('transport public', 6)]"
1216,Catalonia Park Putxet,"[('comfortable bed', 13), ('helpful friendly', 8), ('breakfast good', 8), ('good staff', 8), ('view nice', 7)]","[('pool small', 6), ('coffee room', 4), ('swimming pool', 3), ('expensive breakfast', 3), ('metro hotel', 2)]"
1217,Hotel Murmuri Barcelona,"[('staff location', 8), ('friendly staff', 4), ('great staff', 4), ('helpful friendly', 3), ('helpful staff', 2)]","[('small room', 2), ('disconnect every', 2), ('wifi good', 2), ('taxi forewarned', 1), ('forewarned bedroom', 1)]"
1218,NH Collection Barcelona Gran Hotel Calder n,"[('staff location', 10), ('helpful friendly', 6), ('great location', 5), ('good staff', 4), ('friendly staff', 4)]","[('small room', 5), ('expensive breakfast', 3), ('could bed', 2), ('smell bathroom', 2), ('door room', 2)]"
1219,H10 Metropolitan 4 Sup,"[('staff location', 26), ('friendly staff', 9), ('great staff', 9), ('great hotel', 7), ('hotel staff', 7)]","[('price breakfast', 5), ('small room', 3), ('stay would', 2), ('street noise', 2), ('per euro', 2)]"
1220,HCC Regente,"[('good location', 6), ('excellent location', 4), ('clean room', 3), ('great staff', 3), ('staff location', 3)]","[('expensive breakfast', 2), ('option many', 2), ('excellent stay', 1), ('tripping art', 1), ('art museum', 1)]"
1221,Barcel Raval,"[('roof top', 22), ('roof terrace', 19), ('comfortable bed', 19), ('bar view', 9), ('amazing view', 8)]","[('expensive bar', 6), ('tiny pool', 5), ('conditioning air', 4), ('outside noise', 4), ('pool plunge', 3)]"
1222,Le M ridien Barcelona,"[('staff location', 8), ('excellent location', 5), ('friendly staff', 5), ('room staff', 3), ('good staff', 2)]","[('desk front', 2), ('checkout payment', 2), ('bathtub scratched', 1), ('scratched peeling', 1), ('peeling dusty', 1)]"
1223,Ilunion Barcelona,"[('comfortable bed', 9), ('clean breakfast', 7), ('nice room', 7), ('helpful staff', 7), ('rooftop pool', 6)]","[('tea facility', 8), ('internet slow', 6), ('far bit', 4), ('facility coffee', 4), ('coffee room', 4)]"
1224,Austria Trend Hotel Rathauspark Wien,"[('friendly staff', 9), ('staff location', 9), ('helpful friendly', 7), ('good location', 7), ('helpful staff', 6)]","[('small room', 9), ('conditioning air', 3), ('making tea', 2), ('free parking', 2), ('first floor', 2)]"
1225,Hotel Landhaus Fuhrgassl Huber,"[('breakfast room', 3), ('helpful breakfast', 2), ('breakfast great', 2), ('excellent nice', 2), ('beautiful everything', 2)]","[('hospitable mother', 1), ('mother guess', 1), ('guess bit', 1), ('bit could', 1), ('territory charming', 1)]"
1226,Hotel Parco di Sch nbrunn Vienna,"[('nbrunn sch', 3), ('big bathroom', 2), ('comfortable bed', 2), ('bed clean', 2), ('good room', 2)]","[('sparse write', 1), ('write hr', 1), ('hr description', 1), ('description home', 1), ('kultur part', 1)]"
1227,Catalonia Born,"[('staff location', 20), ('great location', 11), ('great staff', 10), ('elsa fred', 8), ('helpful friendly', 8)]","[('small room', 6), ('pool small', 4), ('little bit', 3), ('would room', 3), ('area bar', 3)]"
1228,NH Amsterdam Caransa,"[('friendly great', 10), ('staff location', 10), ('room location', 9), ('great staff', 7), ('hotel location', 6)]","[('broken elevator', 3), ('lift use', 3), ('use service', 3), ('none perfect', 3), ('single double', 3)]"
1229,NH Amsterdam Schiller,"[('staff location', 39), ('friendly staff', 18), ('good location', 17), ('great staff', 13), ('great location', 12)]","[('small room', 9), ('open window', 3), ('need hotel', 3), ('conditioning air', 3), ('noisy night', 3)]"
1230,Royal Amsterdam Hotel,"[('staff location', 10), ('comfortable bed', 8), ('friendly staff', 8), ('good location', 5), ('clean friendly', 5)]","[('small room', 22), ('tea facility', 6), ('size room', 5), ('bit small', 4), ('making tea', 4)]"
1231,Lindner Hotel Am Belvedere,"[('breakfast good', 3), ('breakfast friendly', 2), ('room location', 2), ('bed breakfast', 2), ('fi wi', 2)]","[('parking expensive', 3), ('expensive breakfast', 2), ('integrated exposed', 1), ('exposed somehow', 1), ('somehow showering', 1)]"
1232,NH Wien Belvedere,"[('airport train', 6), ('room location', 5), ('good room', 5), ('friendly staff', 4), ('good location', 3)]","[('price breakfast', 4), ('fi wi', 2), ('kettle tea', 2), ('tea coffee', 2), ('coffee room', 2)]"
1233,Austria Trend Hotel Savoyen Vienna,"[('good room', 10), ('room location', 10), ('breakfast good', 9), ('staff location', 9), ('comfortable bed', 8)]","[('expensive breakfast', 10), ('facility coffee', 6), ('making tea', 5), ('slow wifi', 5), ('tea facility', 4)]"
1234,Austria Trend Hotel Doppio Wien,"[('parking free', 18), ('breakfast good', 11), ('clean room', 10), ('clean breakfast', 8), ('comfortable clean', 8)]","[('city far', 6), ('better could', 5), ('center city', 5), ('fi wi', 3), ('far bit', 3)]"
1235,K West Hotel Spa,"[('friendly staff', 22), ('helpful friendly', 15), ('comfy bed', 15), ('comfortable bed', 10), ('staff location', 10)]","[('price breakfast', 7), ('spa included', 5), ('included price', 5), ('expensive breakfast', 3), ('spa access', 3)]"
1236,Appartement Hotel an der Riemergasse,"[('staff location', 6), ('helpful staff', 5), ('excellent location', 4), ('great staff', 4), ('great room', 4)]","[('fi wi', 3), ('working wifi', 2), ('drop constantly', 2), ('uncomfortable pillow', 2), ('washing apartment', 2)]"
1237,Saint SHERMIN bed breakfast champagne,"[('great staff', 4), ('great location', 4), ('staff location', 3), ('good location', 3), ('nice room', 3)]","[('bathroom small', 2), ('fi wi', 2), ('platter vegan', 1), ('vegan spread', 1), ('spread save', 1)]"
1238,The Wittmore Adults Only,"[('gothic quarter', 3), ('boutique fabulous', 2), ('fabulous hotel', 2), ('comfortable bed', 2), ('absolutely fabulous', 2)]","[('mirror full', 2), ('pressure head', 1), ('head much', 1), ('much shower', 1), ('downstairs negative', 1)]"
1239,Le Meridien Vienna,"[('staff location', 28), ('friendly staff', 16), ('room location', 15), ('good location', 13), ('excellent location', 12)]","[('small room', 5), ('price breakfast', 3), ('old room', 2), ('really good', 2), ('bit small', 2)]"
1240,The College Hotel,"[('friendly staff', 4), ('helpful friendly', 3), ('comfortable bed', 3), ('outside stop', 3), ('excellent breakfast', 2)]","[('wifi poor', 2), ('lighting terrible', 2), ('dark bedroom', 2), ('professionaly unexperienced', 1), ('unexperienced overcome', 1)]"
1241,Hotel Roemer Amsterdam,"[('staff location', 11), ('comfortable bed', 9), ('great staff', 7), ('good location', 6), ('great room', 6)]","[('small room', 3), ('night got', 2), ('got arrange', 2), ('arrange sleep', 2), ('sleep broke', 2)]"
1242,Hotel mbit Barcelona,"[('staff location', 25), ('friendly staff', 16), ('helpful friendly', 14), ('good staff', 12), ('friendly good', 7)]","[('small room', 8), ('street noise', 3), ('area reception', 3), ('small hotel', 3), ('playground school', 2)]"
1243,Catalonia Eixample 1864,"[('staff location', 22), ('comfortable bed', 12), ('good staff', 11), ('roof terrace', 10), ('roof top', 10)]","[('coffee room', 3), ('expensive bit', 3), ('tea facility', 3), ('tea coffee', 3), ('small room', 3)]"
1244,Negresco Princess 4 Sup,"[('staff location', 17), ('roof terrace', 15), ('friendly staff', 14), ('comfortable bed', 8), ('great staff', 8)]","[('small room', 14), ('view room', 3), ('dark light', 3), ('slow lift', 3), ('pool open', 3)]"
1245,Petit Palace Barcelona,"[('staff location', 9), ('great location', 8), ('comfortable bed', 5), ('friendly staff', 4), ('great staff', 4)]","[('fi wi', 3), ('sharp leg', 2), ('would room', 2), ('star hotel', 2), ('better could', 2)]"
1246,Roger de Ll ria,"[('staff location', 10), ('friendly staff', 6), ('friendly great', 5), ('helpful friendly', 3), ('good location', 3)]","[('expensive little', 2), ('decor slightly', 2), ('side expensive', 2), ('elevator follow', 1), ('follow became', 1)]"
1247,Hotel Garbi Millenni,"[('clean room', 4), ('money value', 4), ('helpful staff', 4), ('staff location', 3), ('great staff', 2)]","[('double bed', 2), ('making tea', 2), ('tea facility', 2), ('cleaner cup', 1), ('cup purple', 1)]"
1248,Vincci Gala,"[('staff location', 11), ('room location', 6), ('helpful good', 4), ('good staff', 4), ('good room', 4)]","[('perfect everything', 2), ('next noise', 2), ('thin hear', 2), ('small room', 2), ('could breakfast', 2)]"
1249,Catalonia Square 4 Sup,"[('staff location', 19), ('afternoon snack', 17), ('helpful friendly', 10), ('friendly staff', 9), ('helpful staff', 8)]","[('bit room', 3), ('liked would', 3), ('perfect everything', 2), ('outside bathroom', 2), ('noisy floor', 2)]"
1250,H10 Universitat,"[('staff location', 19), ('friendly staff', 13), ('roof terrace', 7), ('comfortable bed', 7), ('good staff', 7)]","[('small room', 19), ('really small', 3), ('com booking', 2), ('swimming pool', 2), ('people two', 2)]"
1251,Bcn Urban Hotels Gran Rosellon,"[('staff location', 23), ('friendly staff', 13), ('room staff', 9), ('good staff', 7), ('helpful friendly', 7)]","[('hear wall', 8), ('thin hear', 7), ('thin wall', 4), ('perfect everything', 3), ('wall bed', 3)]"
1252,Gallery Hotel,"[('staff location', 8), ('helpful staff', 5), ('friendly staff', 5), ('great location', 5), ('friendly great', 5)]","[('pool little', 3), ('roof top', 3), ('everything great', 3), ('crowded sunday', 2), ('expensive breakfast', 2)]"
1253,Hotel Omm,"[('staff location', 8), ('good hotel', 4), ('hotel staff', 3), ('excellent comfortable', 3), ('friendly staff', 3)]","[('staff room', 2), ('maintained suitable', 1), ('suitable smelly', 1), ('smelly poorly', 1), ('poorly design', 1)]"
1254,Ayre Hotel Rosell n,"[('familia sagrada', 103), ('friendly staff', 19), ('roof terrace', 15), ('helpful friendly', 13), ('staff location', 12)]","[('familia sagrada', 9), ('tea facility', 7), ('coffee room', 6), ('facility coffee', 5), ('terrace roof', 5)]"
1255,Evenia Rossello,"[('room staff', 4), ('comfortable clean', 4), ('friendly staff', 4), ('comfortable bed', 3), ('clean helpful', 3)]","[('insulated carried', 1), ('carried surrounding', 1), ('surrounding term', 1), ('term sound', 1), ('dresser unpack', 1)]"
1256,Hotel Imlauer Wien,"[('comfortable bed', 5), ('friendly staff', 5), ('helpful good', 4), ('staff location', 4), ('good hotel', 4)]","[('expensive breakfast', 6), ('soft pillow', 3), ('difficult find', 2), ('bar staff', 2), ('st ground', 2)]"
1257,Hotel Nestroy Wien,"[('comfortable bed', 3), ('helpful friendly', 2), ('big spacious', 2), ('comfortable nice', 2), ('money value', 2)]","[('building lux', 1), ('lux guided', 1), ('guided shown', 1), ('shown carry', 1), ('expensive little', 1)]"
1258,Hotel Lam e,"[('helpful friendly', 6), ('staff location', 5), ('great location', 5), ('friendly great', 4), ('great staff', 4)]","[('soft bed', 3), ('could room', 2), ('bit small', 2), ('small room', 2), ('girl checked', 1)]"
1259,Crowne Plaza London Docklands,"[('friendly staff', 38), ('comfy bed', 35), ('comfortable bed', 31), ('helpful friendly', 25), ('good room', 21)]","[('park car', 10), ('alarm fire', 7), ('perfect everything', 7), ('charge parking', 7), ('food restaurant', 6)]"
1260,K K Palais Hotel,"[('friendly staff', 11), ('comfortable bed', 8), ('breakfast good', 6), ('helpful friendly', 5), ('public transport', 5)]","[('hot room', 3), ('could breakfast', 3), ('poor breakfast', 3), ('ceiling head', 2), ('small breakfast', 2)]"
1261,Radisson Blu Hotel Amsterdam,"[('staff location', 38), ('room location', 29), ('great location', 23), ('good location', 20), ('friendly staff', 19)]","[('expensive breakfast', 12), ('bit breakfast', 6), ('could staff', 4), ('expensive bit', 4), ('walk long', 3)]"
1262,Catalonia Rigoletto,"[('nou camp', 36), ('nice clean', 7), ('fi wi', 5), ('comfortable bed', 5), ('helpful friendly', 5)]","[('nou camp', 4), ('expensive breakfast', 4), ('swimming pool', 3), ('pool quite', 2), ('view room', 2)]"
1263,Hotel Neri,"[('room location', 3), ('gothic quarter', 2), ('gem gothic', 2), ('building great', 2), ('great hotel', 2)]","[('late early', 2), ('street pedestrian', 1), ('pedestrian together', 1), ('together walking', 1), ('walking building', 1)]"
1264,Capri by Fraser Barcelona,"[('staff location', 7), ('clean room', 7), ('familia sagrada', 6), ('helpful friendly', 6), ('breakfast good', 6)]","[('sofa uncomfortable', 4), ('far little', 3), ('little bit', 3), ('expensive breakfast', 3), ('corridor smell', 3)]"
1265,Hotel Espa a Ramblas,"[('staff location', 30), ('helpful friendly', 16), ('hotel location', 16), ('friendly staff', 13), ('helpful staff', 11)]","[('small room', 23), ('noisy night', 5), ('bit small', 4), ('street noisy', 4), ('tea facility', 4)]"
1266,Abba Garden,"[('clean friendly', 4), ('bed clean', 3), ('friendly hotel', 3), ('nice clean', 3), ('nice bed', 3)]","[('tea coffee', 4), ('coffee room', 4), ('hill steep', 2), ('location hill', 1), ('steep barcelona', 1)]"
1267,Zenit Barcelona,"[('clean good', 4), ('helpful friendly', 3), ('friendly good', 3), ('excellent location', 3), ('good hotel', 2)]","[('small room', 4), ('facility coffee', 2), ('expensive small', 2), ('gothic quarter', 1), ('quarter fare', 1)]"
1268,Hyatt Regency Amsterdam,"[('brand new', 3), ('good hotel', 2), ('great staff', 2), ('rental bike', 2), ('gem staff', 2)]","[('attraction distance', 1), ('distance main', 1), ('swimming pool', 1), ('pool facility', 1), ('robbery daylight', 1)]"
1269,Austria Trend Hotel Schloss Wilhelminenberg Wien,"[('view breakfast', 8), ('city view', 7), ('view nice', 6), ('old building', 4), ('beautiful view', 4)]","[('furniture old', 3), ('center far', 3), ('small room', 2), ('conditioning air', 2), ('sleep hot', 2)]"
1270,Copthorne Tara Hotel London Kensington,"[('staff location', 121), ('friendly staff', 111), ('good location', 92), ('helpful friendly', 73), ('helpful staff', 60)]","[('bed small', 29), ('fi wi', 28), ('small room', 17), ('pillow hard', 17), ('decor dated', 13)]"
1271,Courtyard by Marriott Vienna Schoenbrunn,"[('staff location', 6), ('breakfast staff', 4), ('good staff', 3), ('breakfast room', 3), ('comfortable bed', 3)]","[('wifi room', 4), ('free wifi', 3), ('check time', 2), ('time technically', 2), ('technically spouse', 2)]"
1272,Arthotel ANA Prime,"[('nice clean', 11), ('staff location', 8), ('breakfast good', 7), ('friendly staff', 6), ('good staff', 6)]","[('could breakfast', 4), ('parking far', 4), ('small breakfast', 3), ('far little', 3), ('poor breakfast', 3)]"
1273,Fletcher Hotel Amsterdam,"[('comfortable bed', 11), ('middle shower', 8), ('shower room', 8), ('comfy bed', 7), ('nice hotel', 7)]","[('city far', 8), ('center city', 6), ('metro train', 5), ('shuttle bus', 5), ('shower room', 5)]"
1274,Austria Trend Hotel Park Royal Palace Vienna,"[('nbrunn sch', 20), ('nice clean', 9), ('breakfast good', 8), ('clean room', 6), ('comfortable room', 5)]","[('parking expensive', 10), ('per euro', 3), ('cost parking', 3), ('service good', 3), ('vienna centre', 2)]"
1275,Falkensteiner Hotel Wien Zentrum Schottenfeld,"[('clean breakfast', 6), ('excellent breakfast', 5), ('breakfast great', 4), ('nice clean', 3), ('comfortable clean', 3)]","[('sink broken', 2), ('switch desklamp', 1), ('desklamp lamp', 1), ('lamp bedside', 1), ('bedside ceiling', 1)]"
1276,Hilton Vienna Plaza,"[('room location', 8), ('good location', 8), ('friendly staff', 7), ('comfortable bed', 6), ('nice clean', 5)]","[('free wifi', 11), ('fi wi', 7), ('wifi room', 6), ('pay wifi', 4), ('executive lounge', 4)]"
1277,Palais Hansen Kempinski Vienna,"[('friendly great', 4), ('good hotel', 4), ('thing every', 4), ('beautiful facility', 3), ('breakfast friendly', 3)]","[('head soft', 2), ('location good', 2), ('freeze pad', 1), ('pad spare', 1), ('spare via', 1)]"
1278,Hotel de France Wien,"[('staff location', 40), ('excellent breakfast', 30), ('breakfast good', 29), ('breakfast great', 23), ('good location', 23)]","[('tv old', 18), ('fi wi', 7), ('comfortable pillow', 4), ('old wifi', 4), ('flat screen', 4)]"
1279,Grand Ferdinand Vienna Your Hotel In The City Center,"[('staff location', 11), ('good location', 10), ('comfortable bed', 10), ('roof top', 9), ('breakfast good', 7)]","[('small room', 10), ('expensive breakfast', 5), ('tea coffee', 4), ('horse stuffed', 3), ('design strange', 3)]"
1280,Hotel Am Schubertring,"[('staff location', 16), ('helpful friendly', 9), ('good location', 7), ('room location', 6), ('comfortable bed', 6)]","[('hot water', 9), ('small room', 5), ('expensive breakfast', 5), ('window room', 3), ('pm check', 2)]"
1281,The Ritz Carlton Vienna,"[('carlton ritz', 3), ('great staff', 3), ('food service', 2), ('service excellent', 2), ('reception staff', 2)]","[('view room', 3), ('allowed smoking', 2), ('odd balcony', 1), ('balcony view', 1), ('wifi expensive', 1)]"
1282,Hotel K nig von Ungarn,"[('staff location', 8), ('breakfast friendly', 6), ('excellent breakfast', 6), ('helpful friendly', 5), ('friendly staff', 5)]","[('anything think', 3), ('better could', 2), ('food restaurant', 2), ('appearing dependent', 1), ('dependent hurry', 1)]"
1283,Hotel Domizil,"[('staff location', 11), ('helpful breakfast', 9), ('friendly staff', 8), ('breakfast friendly', 7), ('friendly good', 6)]","[('slow wifi', 3), ('hard bit', 3), ('bit bed', 3), ('everything great', 2), ('old hotel', 2)]"
1284,Hotel Capricorno,"[('staff location', 21), ('afternoon cake', 16), ('breakfast friendly', 15), ('helpful breakfast', 13), ('friendly great', 12)]","[('small room', 5), ('tea facility', 4), ('facility coffee', 4), ('making tea', 3), ('coffee room', 3)]"
1285,Hotel Advance,"[('fitting asking', 1), ('asking chair', 1), ('chair courtyard', 1), ('courtyard private', 1), ('departure assist', 1)]","[('spanish sausage', 1), ('sausage scrambled', 1), ('scrambled continental', 1), ('continental egg', 1), ('got answering', 1)]"
1286,Derag Livinghotel Kaiser Franz Joseph Vienna,"[('public transport', 5), ('nice clean', 5), ('clean breakfast', 3), ('clean room', 3), ('helpful friendly', 3)]","[('connection internet', 2), ('fi wi', 2), ('small room', 2), ('far little', 2), ('center city', 2)]"
1287,Room Mate Giulia,"[('staff location', 29), ('room staff', 10), ('hotel staff', 9), ('helpful friendly', 9), ('friendly staff', 8)]","[('breakfast room', 4), ('like hotel', 4), ('small breakfast', 3), ('good breakfast', 3), ('view window', 2)]"
1288,Simm s Hotel,"[('comfortable bed', 4), ('right next', 4), ('next metro', 4), ('quiet comfortable', 3), ('metro station', 3)]","[('provided file', 1), ('file combined', 1), ('combined nail', 1), ('nail door', 1), ('promissed belive', 1)]"
1289,Hotel Esther a,"[('staff location', 59), ('helpful friendly', 37), ('friendly staff', 28), ('hotel staff', 26), ('hotel location', 24)]","[('small room', 31), ('anything think', 11), ('bathroom small', 10), ('door bathroom', 10), ('expensive breakfast', 10)]"
1290,Hotel Royal,"[('staff location', 11), ('excellent location', 6), ('hotel location', 5), ('friendly staff', 5), ('nice breakfast', 3)]","[('coffee room', 4), ('rooftop enjoy', 2), ('tea coffee', 2), ('tea facility', 2), ('facility coffee', 2)]"
1291,Sloane Square Hotel,"[('staff location', 34), ('comfortable bed', 17), ('great staff', 12), ('friendly staff', 12), ('great location', 11)]","[('small room', 28), ('shower small', 6), ('anything think', 3), ('room small', 3), ('bathroom small', 3)]"
1292,Best Western Plus Hotel Blue Square,"[('public transport', 19), ('clean room', 11), ('stop tram', 10), ('tram bus', 10), ('comfortable clean', 10)]","[('city far', 10), ('center far', 8), ('bus tram', 5), ('amsterdam tram', 5), ('far bit', 5)]"
1293,Austria Trend Hotel Ananas Wien,"[('good location', 11), ('metro close', 10), ('metro station', 9), ('next metro', 9), ('breakfast good', 8)]","[('fi wi', 5), ('tiny shower', 3), ('shower bathroom', 3), ('door bathroom', 3), ('connection internet', 3)]"
1294,Hotel Zeitgeist Vienna Hauptbahnhof,"[('main train', 4), ('nice breakfast', 3), ('staff location', 3), ('room location', 2), ('breakfast room', 2)]","[('tea facility', 2), ('facility coffee', 2), ('mini fridge', 2), ('fridge tea', 2), ('shielded enclosed', 1)]"
1295,AZIMUT Hotel Vienna,"[('close station', 9), ('train close', 4), ('good location', 4), ('station location', 4), ('near station', 4)]","[('parking hotel', 2), ('fridge room', 2), ('wifi room', 2), ('excellent everything', 1), ('security backpack', 1)]"
1296,Hilton London Canary Wharf,"[('friendly staff', 46), ('canary wharf', 44), ('comfy bed', 33), ('helpful friendly', 31), ('comfortable bed', 28)]","[('price bar', 10), ('park car', 9), ('fi wi', 8), ('free wifi', 8), ('canary wharf', 8)]"
1297,Grange Holborn Hotel,"[('staff location', 12), ('friendly staff', 12), ('helpful friendly', 9), ('great location', 8), ('helpful staff', 7)]","[('expensive breakfast', 7), ('bathroom small', 4), ('included price', 3), ('price breakfast', 3), ('anything think', 2)]"
1298,WestCord Art Hotel Amsterdam 4 stars,"[('comfortable bed', 12), ('room staff', 11), ('friendly room', 10), ('helpful friendly', 9), ('clean friendly', 8)]","[('bus stop', 4), ('food restaurant', 4), ('perfect everything', 3), ('transport public', 2), ('dam square', 2)]"
1299,W Amsterdam,"[('porter mr', 6), ('staff location', 5), ('helpful staff', 3), ('good location', 3), ('restaurant nice', 3)]","[('view room', 2), ('endeavour highlight', 1), ('highlight shady', 1), ('shady contemporary', 1), ('contemporary warmth', 1)]"
1300,NH City Centre Amsterdam,"[('staff location', 22), ('good location', 21), ('great location', 19), ('friendly staff', 18), ('comfortable bed', 16)]","[('small room', 32), ('expensive breakfast', 7), ('slow wifi', 6), ('bit small', 5), ('little small', 5)]"
